article,date,max_ratio,max_ratio_hi,max_ratio_lo,lanuage
Afganistán,2013-03-10,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2013-03-17,0.6111111111111112,0.6261682242990654,0.5963302752293578,es.csv
Afganistán,2013-03-24,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2013-03-31,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-04-07,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2013-04-14,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2013-04-21,0.6111111111111112,0.6261682242990654,0.5963302752293578,es.csv
Afganistán,2013-04-28,1.3333333333333333,1.355140186915888,1.311926605504587,es.csv
Afganistán,2013-05-05,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2013-05-12,0.5925925925925926,0.6074766355140186,0.5779816513761468,es.csv
Afganistán,2013-05-19,0.5925925925925926,0.6074766355140186,0.5779816513761468,es.csv
Afganistán,2013-05-26,0.5185185185185185,0.5327102803738317,0.5045871559633027,es.csv
Afganistán,2013-06-02,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2013-06-09,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2013-06-16,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2013-06-23,0.2777777777777778,0.2897196261682243,0.26605504587155965,es.csv
Afganistán,2013-06-30,0.2777777777777778,0.2897196261682243,0.26605504587155965,es.csv
Afganistán,2013-07-07,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2013-07-14,0.2962962962962963,0.308411214953271,0.28440366972477066,es.csv
Afganistán,2013-07-21,0.2037037037037037,0.21495327102803738,0.1926605504587156,es.csv
Afganistán,2013-07-28,0.5925925925925926,0.6074766355140186,0.5779816513761468,es.csv
Afganistán,2013-08-04,0.2037037037037037,0.21495327102803738,0.1926605504587156,es.csv
Afganistán,2013-08-11,0.4444444444444444,0.45794392523364486,0.43119266055045874,es.csv
Afganistán,2013-08-18,0.2037037037037037,0.21495327102803738,0.1926605504587156,es.csv
Afganistán,2013-08-25,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2013-09-01,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2013-09-08,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2013-09-15,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2013-09-22,0.5,0.514018691588785,0.48623853211009177,es.csv
Afganistán,2013-09-29,0.4074074074074074,0.4205607476635514,0.3944954128440367,es.csv
Afganistán,2013-10-06,0.5185185185185185,0.5327102803738317,0.5045871559633027,es.csv
Afganistán,2013-10-13,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2013-10-20,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-10-27,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2013-11-03,0.24074074074074073,0.2523364485981308,0.22935779816513763,es.csv
Afganistán,2013-11-10,0.8333333333333334,0.8504672897196262,0.8165137614678899,es.csv
Afganistán,2013-11-17,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-11-24,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-12-01,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-12-08,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-12-15,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2013-12-22,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2013-12-29,0.37037037037037035,0.38317757009345793,0.3577981651376147,es.csv
Afganistán,2014-01-05,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2014-01-12,0.7777777777777778,0.794392523364486,0.7614678899082569,es.csv
Afganistán,2014-01-19,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2014-01-26,0.9259259259259259,0.9439252336448598,0.908256880733945,es.csv
Afganistán,2014-02-02,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2014-02-09,0.24074074074074073,0.2523364485981308,0.22935779816513763,es.csv
Afganistán,2014-02-16,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2014-02-23,0.6296296296296297,0.6448598130841121,0.6146788990825688,es.csv
Afganistán,2014-03-02,0.48148148148148145,0.4953271028037383,0.46788990825688076,es.csv
Afganistán,2014-03-09,0.4074074074074074,0.4205607476635514,0.3944954128440367,es.csv
Afganistán,2014-03-16,0.4074074074074074,0.4205607476635514,0.3944954128440367,es.csv
Afganistán,2014-03-23,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2014-03-30,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2014-04-06,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2014-04-13,0.2777777777777778,0.2897196261682243,0.26605504587155965,es.csv
Afganistán,2014-04-20,0.4074074074074074,0.4205607476635514,0.3944954128440367,es.csv
Afganistán,2014-04-27,0.42592592592592593,0.4392523364485981,0.41284403669724773,es.csv
Afganistán,2014-05-04,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2014-05-11,0.24074074074074073,0.2523364485981308,0.22935779816513763,es.csv
Afganistán,2014-05-18,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2014-05-25,0.5185185185185185,0.5327102803738317,0.5045871559633027,es.csv
Afganistán,2014-06-01,0.5370370370370371,0.5514018691588785,0.5229357798165137,es.csv
Afganistán,2014-06-08,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2014-06-15,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2014-06-22,0.2962962962962963,0.308411214953271,0.28440366972477066,es.csv
Afganistán,2014-06-29,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2014-07-06,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2014-07-13,0.0,0.009345794392523364,0.0,es.csv
Afganistán,2014-07-20,0.7037037037037037,0.719626168224299,0.6880733944954128,es.csv
Afganistán,2014-07-27,0.2037037037037037,0.21495327102803738,0.1926605504587156,es.csv
Afganistán,2014-08-03,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2014-08-10,0.2222222222222222,0.2336448598130841,0.21100917431192662,es.csv
Afganistán,2014-08-17,0.5370370370370371,0.5514018691588785,0.5229357798165137,es.csv
Afganistán,2014-08-24,0.7962962962962963,0.8130841121495327,0.7798165137614679,es.csv
Afganistán,2014-08-31,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2014-09-07,0.2777777777777778,0.2897196261682243,0.26605504587155965,es.csv
Afganistán,2014-09-14,0.5370370370370371,0.5514018691588785,0.5229357798165137,es.csv
Afganistán,2014-09-21,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2014-09-28,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2014-10-05,0.0,0.009345794392523364,0.0,es.csv
Afganistán,2014-10-12,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2014-10-19,0.7592592592592593,0.7757009345794392,0.7431192660550459,es.csv
Afganistán,2014-10-26,0.7592592592592593,0.7757009345794392,0.7431192660550459,es.csv
Afganistán,2014-11-02,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2014-11-09,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2014-11-16,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2014-11-23,0.24074074074074073,0.2523364485981308,0.22935779816513763,es.csv
Afganistán,2014-11-30,0.4074074074074074,0.4205607476635514,0.3944954128440367,es.csv
Afganistán,2014-12-07,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2014-12-14,0.42592592592592593,0.4392523364485981,0.41284403669724773,es.csv
Afganistán,2014-12-21,0.18518518518518517,0.19626168224299065,0.1743119266055046,es.csv
Afganistán,2014-12-28,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2015-01-04,0.25925925925925924,0.27102803738317754,0.24770642201834864,es.csv
Afganistán,2015-01-11,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2015-01-18,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2015-01-25,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-02-01,0.14814814814814814,0.1588785046728972,0.13761467889908258,es.csv
Afganistán,2015-02-08,0.6296296296296297,0.6448598130841121,0.6146788990825688,es.csv
Afganistán,2015-02-15,0.0,0.009345794392523364,0.0,es.csv
Afganistán,2015-02-22,0.6296296296296297,0.6448598130841121,0.6146788990825688,es.csv
Afganistán,2015-03-01,0.6296296296296297,0.6448598130841121,0.6146788990825688,es.csv
Afganistán,2015-03-08,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2015-03-15,0.7037037037037037,0.719626168224299,0.6880733944954128,es.csv
Afganistán,2015-03-22,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2015-03-29,0.7592592592592593,0.7757009345794392,0.7431192660550459,es.csv
Afganistán,2015-04-05,0.24074074074074073,0.2523364485981308,0.22935779816513763,es.csv
Afganistán,2015-04-12,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2015-04-19,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-04-26,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-05-03,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2015-05-10,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-05-17,0.3888888888888889,0.40186915887850466,0.3761467889908257,es.csv
Afganistán,2015-05-24,0.2222222222222222,0.2336448598130841,0.21100917431192662,es.csv
Afganistán,2015-05-31,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2015-06-07,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-06-14,0.3148148148148148,0.32710280373831774,0.30275229357798167,es.csv
Afganistán,2015-06-21,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2015-06-28,0.42592592592592593,0.4392523364485981,0.41284403669724773,es.csv
Afganistán,2015-07-05,0.42592592592592593,0.4392523364485981,0.41284403669724773,es.csv
Afganistán,2015-07-12,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2015-07-19,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2015-07-26,0.42592592592592593,0.4392523364485981,0.41284403669724773,es.csv
Afganistán,2015-08-02,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2015-08-09,0.2777777777777778,0.2897196261682243,0.26605504587155965,es.csv
Afganistán,2015-08-16,0.35185185185185186,0.3644859813084112,0.3394495412844037,es.csv
Afganistán,2015-08-23,0.3333333333333333,0.34579439252336447,0.3211009174311927,es.csv
Afganistán,2015-08-30,0.46296296296296297,0.4766355140186916,0.44954128440366975,es.csv
Afganistán,2015-09-06,0.7037037037037037,0.719626168224299,0.6880733944954128,es.csv
Afganistán,2015-09-13,0.2962962962962963,0.308411214953271,0.28440366972477066,es.csv
Afganistán,2015-09-20,0.37037037037037035,0.38317757009345793,0.3577981651376147,es.csv
Afganistán,2015-09-27,0.9444444444444444,0.9626168224299065,0.926605504587156,es.csv
Afganistán,2015-10-04,0.37037037037037035,0.38317757009345793,0.3577981651376147,es.csv
Afganistán,2015-10-11,0.37037037037037035,0.38317757009345793,0.3577981651376147,es.csv
Afganistán,2015-10-18,0.2037037037037037,0.21495327102803738,0.1926605504587156,es.csv
Afganistán,2015-10-25,0.5,0.514018691588785,0.48623853211009177,es.csv
Afganistán,2015-11-01,0.7222222222222222,0.7383177570093458,0.7064220183486238,es.csv
Afganistán,2015-11-08,0.5925925925925926,0.6074766355140186,0.5779816513761468,es.csv
Afganistán,2015-11-15,1.1666666666666667,1.1869158878504673,1.146788990825688,es.csv
Afganistán,2015-11-22,0.2222222222222222,0.2336448598130841,0.21100917431192662,es.csv
Afganistán,2015-11-29,0.7407407407407407,0.7570093457943925,0.7247706422018348,es.csv
Afganistán,2015-12-06,1.8518518518518519,1.8691588785046729,1.834862385321101,es.csv
Afganistán,2015-12-13,1.1296296296296295,1.1495327102803738,1.110091743119266,es.csv
Afganistán,2015-12-20,0.16666666666666666,0.17757009345794392,0.1559633027522936,es.csv
Afganistán,2015-12-27,0.8518518518518519,0.8691588785046729,0.8348623853211009,es.csv
Agente biológico,2011-01-02,0.0,0.002425,0.0,es.csv
Agente biológico,2011-01-09,0.0,0.002425,0.0,es.csv
Agente biológico,2011-01-16,0.0,0.002425,0.0,es.csv
Agente biológico,2011-01-23,0.0,0.002425,0.0,es.csv
Agente biológico,2011-01-30,0.0,0.002425,0.0,es.csv
Agente biológico,2011-02-06,0.0,0.002425,0.0,es.csv
Agente biológico,2011-02-13,0.0,0.002425,0.0,es.csv
Agente biológico,2011-02-20,0.0,0.002425,0.0,es.csv
Agente biológico,2011-02-27,0.0,0.002425,0.0,es.csv
Agente biológico,2011-03-06,0.0,0.002425,0.0,es.csv
Agente biológico,2011-03-13,0.0,0.002425,0.0,es.csv
Agente biológico,2011-03-20,0.0,0.002425,0.0,es.csv
Agente biológico,2011-03-27,0.0,0.002425,0.0,es.csv
Agente biológico,2011-04-03,0.0,0.002425,0.0,es.csv
Agente biológico,2011-04-10,0.0,0.002425,0.0,es.csv
Agente biológico,2011-04-17,0.0,0.002425,0.0,es.csv
Agente biológico,2011-04-24,0.24,0.244925,0.23512499999999997,es.csv
Agente biológico,2011-05-01,0.0,0.002425,0.0,es.csv
Agente biológico,2011-05-08,0.0,0.002425,0.0,es.csv
Agente biológico,2011-05-15,0.0,0.002425,0.0,es.csv
Agente biológico,2011-05-22,0.0,0.002425,0.0,es.csv
Agente biológico,2011-05-29,0.0,0.002425,0.0,es.csv
Agente biológico,2011-06-05,0.0,0.002425,0.0,es.csv
Agente biológico,2011-06-12,0.0,0.002425,0.0,es.csv
Agente biológico,2011-06-19,0.0,0.002425,0.0,es.csv
Agente biológico,2011-06-26,0.0,0.002425,0.0,es.csv
Agente biológico,2011-07-03,0.0,0.002425,0.0,es.csv
Agente biológico,2011-07-10,0.0,0.002425,0.0,es.csv
Agente biológico,2011-07-17,0.0,0.002425,0.0,es.csv
Agente biológico,2011-07-24,0.0,0.002425,0.0,es.csv
Agente biológico,2011-07-31,0.0,0.002425,0.0,es.csv
Agente biológico,2011-08-07,0.0,0.002425,0.0,es.csv
Agente biológico,2011-08-14,0.0,0.002425,0.0,es.csv
Agente biológico,2011-08-21,0.0,0.002425,0.0,es.csv
Agente biológico,2011-08-28,0.2448,0.249775,0.23987499999999995,es.csv
Agente biológico,2011-09-04,0.0,0.002425,0.0,es.csv
Agente biológico,2011-09-11,0.0,0.002425,0.0,es.csv
Agente biológico,2011-09-18,0.0,0.002425,0.0,es.csv
Agente biológico,2011-09-25,0.0,0.002425,0.0,es.csv
Agente biológico,2011-10-02,0.0,0.002425,0.0,es.csv
Agente biológico,2011-10-09,0.0,0.002425,0.0,es.csv
Agente biológico,2011-10-16,0.0,0.002425,0.0,es.csv
Agente biológico,2011-10-23,0.0,0.002425,0.0,es.csv
Agente biológico,2011-10-30,0.0,0.002425,0.0,es.csv
Agente biológico,2011-11-06,0.0,0.002425,0.0,es.csv
Agente biológico,2011-11-13,0.0,0.002425,0.0,es.csv
Agente biológico,2011-11-20,0.0,0.002425,0.0,es.csv
Agente biológico,2011-11-27,0.0,0.002425,0.0,es.csv
Agente biológico,2011-12-04,0.0,0.002425,0.0,es.csv
Agente biológico,2011-12-11,0.0,0.002425,0.0,es.csv
Agente biológico,2011-12-18,0.0,0.002425,0.0,es.csv
Agente biológico,2011-12-25,0.0,0.002425,0.0,es.csv
Agente biológico,2012-01-01,0.0,0.002425,0.0,es.csv
Agente biológico,2012-01-08,0.0,0.002425,0.0,es.csv
Agente biológico,2012-01-15,0.0,0.002425,0.0,es.csv
Agente biológico,2012-01-22,0.0,0.002425,0.0,es.csv
Agente biológico,2012-01-29,0.0,0.002425,0.0,es.csv
Agente biológico,2012-02-05,0.0,0.002425,0.0,es.csv
Agente biológico,2012-02-12,0.0,0.002425,0.0,es.csv
Agente biológico,2012-02-19,0.0,0.002425,0.0,es.csv
Agente biológico,2012-02-26,0.0,0.002425,0.0,es.csv
Agente biológico,2012-03-04,0.0,0.002425,0.0,es.csv
Agente biológico,2012-03-11,0.0,0.002425,0.0,es.csv
Agente biológico,2012-03-18,0.0,0.002425,0.0,es.csv
Agente biológico,2012-03-25,0.0,0.002425,0.0,es.csv
Agente biológico,2012-04-01,0.0,0.002425,0.0,es.csv
Agente biológico,2012-04-08,0.0,0.002425,0.0,es.csv
Agente biológico,2012-04-15,0.0,0.002425,0.0,es.csv
Agente biológico,2012-04-22,0.0,0.002425,0.0,es.csv
Agente biológico,2012-04-29,0.0,0.002425,0.0,es.csv
Agente biológico,2012-05-06,0.0,0.002425,0.0,es.csv
Agente biológico,2012-05-13,0.0,0.002425,0.0,es.csv
Agente biológico,2012-05-20,0.0,0.002425,0.0,es.csv
Agente biológico,2012-05-27,0.0,0.002425,0.0,es.csv
Agente biológico,2012-06-03,0.0,0.002425,0.0,es.csv
Agente biológico,2012-06-10,0.0,0.002425,0.0,es.csv
Agente biológico,2012-06-17,0.0,0.002425,0.0,es.csv
Agente biológico,2012-06-24,0.0,0.002425,0.0,es.csv
Agente biológico,2012-07-01,0.0,0.002425,0.0,es.csv
Agente biológico,2012-07-08,0.0,0.002425,0.0,es.csv
Agente biológico,2012-07-15,0.0,0.002425,0.0,es.csv
Agente biológico,2012-07-22,0.0,0.002425,0.0,es.csv
Agente biológico,2012-07-29,0.0,0.002425,0.0,es.csv
Agente biológico,2012-08-05,0.0,0.002425,0.0,es.csv
Agente biológico,2012-08-12,0.0,0.002425,0.0,es.csv
Agente biológico,2012-08-19,0.0,0.002425,0.0,es.csv
Agente biológico,2012-08-26,0.0,0.002425,0.0,es.csv
Agente biológico,2012-09-02,0.0,0.002425,0.0,es.csv
Agente biológico,2012-09-09,0.0,0.002425,0.0,es.csv
Agente biológico,2012-09-16,0.0,0.002425,0.0,es.csv
Agente biológico,2012-09-23,0.0,0.002425,0.0,es.csv
Agente biológico,2012-09-30,0.0,0.002425,0.0,es.csv
Agente biológico,2012-10-07,0.0,0.002425,0.0,es.csv
Agente biológico,2012-10-14,0.1824,0.186725,0.17812499999999998,es.csv
Agente biológico,2012-10-21,0.0,0.002425,0.0,es.csv
Agente biológico,2012-10-28,0.0,0.002425,0.0,es.csv
Agente biológico,2012-11-04,0.0,0.002425,0.0,es.csv
Agente biológico,2012-11-11,0.0,0.002425,0.0,es.csv
Agente biológico,2012-11-18,0.0,0.002425,0.0,es.csv
Agente biológico,2012-11-25,0.0,0.002425,0.0,es.csv
Agente biológico,2012-12-02,0.0,0.002425,0.0,es.csv
Agente biológico,2012-12-09,0.0,0.002425,0.0,es.csv
Agente biológico,2012-12-16,0.0,0.002425,0.0,es.csv
Agente biológico,2012-12-23,0.0,0.002425,0.0,es.csv
Agente biológico,2012-12-30,0.0,0.002425,0.0,es.csv
Agente biológico,2013-01-06,0.0,0.002425,0.0,es.csv
Agente biológico,2013-01-13,0.0,0.002425,0.0,es.csv
Agente biológico,2013-01-20,0.0,0.002425,0.0,es.csv
Agente biológico,2013-01-27,0.0,0.002425,0.0,es.csv
Agente biológico,2013-02-03,0.0,0.002425,0.0,es.csv
Agente biológico,2013-02-10,0.17759999999999998,0.181875,0.17337499999999997,es.csv
Agente biológico,2013-02-17,0.0,0.002425,0.0,es.csv
Agente biológico,2013-02-24,0.0,0.002425,0.0,es.csv
Agente biológico,2013-03-03,0.0,0.002425,0.0,es.csv
Agente biológico,2013-03-10,0.0,0.002425,0.0,es.csv
Agente biológico,2013-03-17,0.0,0.002425,0.0,es.csv
Agente biológico,2013-03-24,0.0,0.002425,0.0,es.csv
Agente biológico,2013-03-31,0.0,0.002425,0.0,es.csv
Agente biológico,2013-04-07,0.0,0.002425,0.0,es.csv
Agente biológico,2013-04-14,0.0,0.002425,0.0,es.csv
Agente biológico,2013-04-21,0.0,0.002425,0.0,es.csv
Agente biológico,2013-04-28,0.0,0.002425,0.0,es.csv
Agente biológico,2013-05-05,0.0,0.002425,0.0,es.csv
Agente biológico,2013-05-12,0.0,0.002425,0.0,es.csv
Agente biológico,2013-05-19,0.0,0.002425,0.0,es.csv
Agente biológico,2013-05-26,0.0,0.002425,0.0,es.csv
Agente biológico,2013-06-02,0.0,0.002425,0.0,es.csv
Agente biológico,2013-06-09,0.0,0.002425,0.0,es.csv
Agente biológico,2013-06-16,0.0,0.002425,0.0,es.csv
Agente biológico,2013-06-23,0.0,0.002425,0.0,es.csv
Agente biológico,2013-06-30,0.1872,0.191575,0.18287499999999998,es.csv
Agente biológico,2013-07-07,0.192,0.19642500000000002,0.187625,es.csv
Agente biológico,2013-07-14,0.0,0.002425,0.0,es.csv
Agente biológico,2013-07-21,0.0,0.002425,0.0,es.csv
Agente biológico,2013-07-28,0.0,0.002425,0.0,es.csv
Agente biológico,2013-08-04,0.0,0.002425,0.0,es.csv
Agente biológico,2013-08-11,0.0,0.002425,0.0,es.csv
Agente biológico,2013-08-18,0.0,0.002425,0.0,es.csv
Agente biológico,2013-08-25,0.0,0.002425,0.0,es.csv
Agente biológico,2013-09-01,0.0,0.002425,0.0,es.csv
Agente biológico,2013-09-08,0.0,0.002425,0.0,es.csv
Agente biológico,2013-09-15,0.0,0.002425,0.0,es.csv
Agente biológico,2013-09-22,0.0,0.002425,0.0,es.csv
Agente biológico,2013-09-29,0.0,0.002425,0.0,es.csv
Agente biológico,2013-10-06,0.16799999999999998,0.172175,0.16387499999999997,es.csv
Agente biológico,2013-10-13,0.0,0.002425,0.0,es.csv
Agente biológico,2013-10-20,0.0,0.002425,0.0,es.csv
Agente biológico,2013-10-27,0.0,0.002425,0.0,es.csv
Agente biológico,2013-11-03,0.0,0.002425,0.0,es.csv
Agente biológico,2013-11-10,0.0,0.002425,0.0,es.csv
Agente biológico,2013-11-17,0.0,0.002425,0.0,es.csv
Agente biológico,2013-11-24,0.16799999999999998,0.172175,0.16387499999999997,es.csv
Agente biológico,2013-12-01,0.0,0.002425,0.0,es.csv
Agente biológico,2013-12-08,0.0,0.002425,0.0,es.csv
Agente biológico,2013-12-15,0.0,0.002425,0.0,es.csv
Agente biológico,2013-12-22,0.0,0.002425,0.0,es.csv
Agente biológico,2013-12-29,0.0,0.002425,0.0,es.csv
Agente biológico,2014-01-05,0.0,0.002425,0.0,es.csv
Agente biológico,2014-01-12,0.0,0.002425,0.0,es.csv
Agente biológico,2014-01-19,0.0,0.002425,0.0,es.csv
Agente biológico,2014-01-26,0.0,0.002425,0.0,es.csv
Agente biológico,2014-02-02,0.0,0.002425,0.0,es.csv
Agente biológico,2014-02-09,0.0,0.002425,0.0,es.csv
Agente biológico,2014-02-16,0.0,0.002425,0.0,es.csv
Agente biológico,2014-02-23,0.0,0.002425,0.0,es.csv
Agente biológico,2014-03-02,0.0,0.002425,0.0,es.csv
Agente biológico,2014-03-09,0.0,0.002425,0.0,es.csv
Agente biológico,2014-03-16,0.0,0.002425,0.0,es.csv
Agente biológico,2014-03-23,0.0,0.002425,0.0,es.csv
Agente biológico,2014-03-30,0.0,0.002425,0.0,es.csv
Agente biológico,2014-04-06,0.0,0.002425,0.0,es.csv
Agente biológico,2014-04-13,0.0,0.002425,0.0,es.csv
Agente biológico,2014-04-20,0.0,0.002425,0.0,es.csv
Agente biológico,2014-04-27,0.0,0.002425,0.0,es.csv
Agente biológico,2014-05-04,0.0,0.002425,0.0,es.csv
Agente biológico,2014-05-11,0.0,0.002425,0.0,es.csv
Agente biológico,2014-05-18,0.0,0.002425,0.0,es.csv
Agente biológico,2014-05-25,0.0,0.002425,0.0,es.csv
Agente biológico,2014-06-01,0.0,0.002425,0.0,es.csv
Agente biológico,2014-06-08,0.0,0.002425,0.0,es.csv
Agente biológico,2014-06-15,0.0,0.002425,0.0,es.csv
Agente biológico,2014-06-22,0.0,0.002425,0.0,es.csv
Agente biológico,2014-06-29,0.0,0.002425,0.0,es.csv
Agente biológico,2014-07-06,0.0,0.002425,0.0,es.csv
Agente biológico,2014-07-13,0.0,0.002425,0.0,es.csv
Agente biológico,2014-07-20,0.0,0.002425,0.0,es.csv
Agente biológico,2014-07-27,0.0,0.002425,0.0,es.csv
Agente biológico,2014-08-03,0.0,0.002425,0.0,es.csv
Agente biológico,2014-08-10,0.0,0.002425,0.0,es.csv
Agente biológico,2014-08-17,0.0,0.002425,0.0,es.csv
Agente biológico,2014-08-24,0.0,0.002425,0.0,es.csv
Agente biológico,2014-08-31,0.0,0.002425,0.0,es.csv
Agente biológico,2014-09-07,0.0,0.002425,0.0,es.csv
Agente biológico,2014-09-14,0.0,0.002425,0.0,es.csv
Agente biológico,2014-09-21,0.17279999999999998,0.177025,0.16862499999999997,es.csv
Agente biológico,2014-09-28,0.0,0.002425,0.0,es.csv
Agente biológico,2014-10-05,0.0,0.002425,0.0,es.csv
Agente biológico,2014-10-12,0.0,0.002425,0.0,es.csv
Agente biológico,2014-10-19,0.0,0.002425,0.0,es.csv
Agente biológico,2014-10-26,0.0,0.002425,0.0,es.csv
Agente biológico,2014-11-02,0.0,0.002425,0.0,es.csv
Agente biológico,2014-11-09,0.0,0.002425,0.0,es.csv
Agente biológico,2014-11-16,0.0,0.002425,0.0,es.csv
Agente biológico,2014-11-23,0.0,0.002425,0.0,es.csv
